,Year,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC
0,1901.0,2.175330969267145,2.5737646583097673,7.775407023144451,11.67695704057285,15.625298065534954,18.389896743447203,19.889065646395448,18.16252670501235,15.125153846153951,11.589381210478827,6.627123220422163,4.060583038869284
1,1902.0,2.306706452816119,2.927305699481872,8.437316538882833,12.01205100182154,15.99489803350329,18.037751004016034,19.435213675213642,18.235412740293967,15.33413685847593,11.753243024666437,7.902072151341833,3.1932782515991556
2,1903.0,2.6712885662431867,3.9225259763525364,9.217443019943032,11.764346742613071,15.970902629708595,17.61639914772722,19.558883687432456,18.544464876792897,15.675742760436226,11.740735641227415,6.441528475711882,2.9829164607019405
3,1904.0,2.3128664871104267,4.76069776407092,8.83502291825824,12.288944550669274,16.38906967840735,18.650015313935636,19.974182879377402,19.164659540775922,16.440582995951434,12.310530303030335,7.996257861635219,4.975503957783654
4,1905.0,2.091253263707573,3.147736059479543,9.780670122177014,12.474961154273078,16.193983829474465,18.75213162705667,19.884988864142525,18.987764304660853,16.24864341085277,11.258961661341917,8.08602062741724,5.249620707329569
5,1906.0,3.7873592109449667,3.8000605867347006,5.764603475513425,12.734560126582297,15.945309148264942,18.62078164556958,19.925471095496633,19.597779589175047,16.58483217015616,11.518344851416801,7.194228928965791,4.3455667838312815
6,1907.0,4.504612068965525,5.175519415864565,9.986893715037871,11.149632666448088,15.206292875989451,18.103666115702424,19.758069125955362,18.89148021828095,16.414111498257807,12.176881992060675,8.036035617499014,6.123825287356313
7,1908.0,3.4066627218934733,4.101056213017748,8.780552616108208,12.556186540732014,15.95118663932019,18.4007098855969,19.83876221498368,18.603089870754317,16.25904113826164,11.618204384268246,7.631514423076941,4.929713701431504
8,1909.0,3.9781026718703223,5.4219945766797135,7.9117610062893124,12.114777843601912,15.674420053396567,19.0006303895331,19.743650315979487,19.451416361416268,16.041256659354406,11.992172077922108,8.929085239085259,3.579719471947179
9,1910.0,3.213108030040442,4.38462594973698,10.930026231419419,13.107790119847976,15.591446028513237,18.44750365390228,19.977791825933465,19.0558488302339,16.642658693652212,12.66276602462903,7.260328748742055,4.37413147410357
10,1911.0,4.401803751803755,5.5059929701230255,9.01675565873479,12.141378214388903,16.998215720022927,19.38160287769782,20.341675896240126,19.483083505458776,17.126304019341138,11.962059561128573,7.253315667439548,6.020100736148774
11,1912.0,3.7151857941466644,6.226391148714606,9.001332247557018,13.293526727509812,16.707177655082756,18.582258800521462,19.854111658456468,18.840290193462305,16.318913639479078,12.79762022630837,8.932478727340008,7.154935121107244
12,1913.0,4.345189041095892,4.287622882532609,8.484779249448167,12.86055907463506,15.929437396580195,18.55028957528956,19.92373922713366,19.321651169343454,16.01824617162664,12.177915299731579,9.378100063331251,6.070559881349646
13,1914.0,4.278854625550674,4.503401324503289,8.367490134175315,12.282988204456082,15.599171473518474,18.097249411148752,19.106800853105696,18.230506875168334,15.299241169977762,12.102558537978291,8.282305764411095,4.198717664449338
14,1915.0,3.1133529884749302,5.853040827147391,6.973555143160141,13.557687434002133,15.48069364161849,18.323318373812004,19.69100531914882,18.81156942193406,16.5728480838158,12.672474935548525,8.123124623720662,5.1197702368327995
15,1916.0,4.800951979780961,5.469651755379403,8.683529741863122,12.486335963923322,16.165324929971902,17.765950390189428,19.887125950972052,18.99431327382656,15.938622222222197,12.034573810994445,8.084197773411963,5.02907621247112
16,1917.0,3.664130313199094,4.4495468618069305,8.017884669479628,11.725431131019034,14.41925801011799,18.28006473402749,20.000847072200024,18.79507549361198,15.864797994691807,11.094943545926213,8.248476755687463,4.068850798597564
17,1918.0,3.5320499679692428,7.1191383147853955,10.684090764836569,12.885702976567467,16.554757065735124,18.885783629441566,19.32860180412365,18.93730743910459,16.01588115449911,13.333407880724202,8.807070860174338,7.6674797114517474
18,1919.0,3.4970118052139645,4.448125315816063,8.110244444444499,11.967322134387343,15.356435105067957,18.620004956629476,19.569478304489493,18.443727598566248,15.891423702149897,11.555876829605118,6.746687425860044,4.004383809179598
19,1920.0,3.972650911161734,5.692093872962334,8.854012293936856,11.715205249930202,15.711474036850875,18.121344161299263,19.581167613636282,18.479004602991857,16.359883790226434,12.241431203931182,7.69052390307797,6.139181783095329
20,1921.0,4.409613420860688,5.665987384764683,10.027379743775702,12.603781695242665,16.155855834136908,19.26843382176311,20.703841269841202,19.066522817460186,16.78722039056552,12.143402813965556,7.174666482147829,4.903519607843127
21,1922.0,2.9292157387580335,5.828523847588635,9.084327964087667,12.868660526315777,16.668595890410923,19.119628164556907,19.76651262761947,19.12117759042692,16.92629032258056,12.707015570934246,8.576325467361363,6.031875896700128
22,1923.0,4.562537971582566,4.245758109127472,8.146943198804243,11.992281226626737,15.352483870967662,17.874944099378794,19.487324968632198,18.47203061224473,15.852859379076328,11.434349342634858,8.18052887364215,6.505159106296534
23,1924.0,3.2032529808190744,5.864120864808552,7.885976085261269,12.529724173822519,15.791798336798285,18.910109861365374,19.893199999999993,19.386462730430054,16.214053165250718,12.870045210511428,8.410836581709166,4.8175652787579395
24,1925.0,3.673537700865257,7.118162466356749,9.473959862946648,13.608296422487157,15.867222222222193,19.221690621193563,20.075308429589487,19.11351791530941,16.776681245176196,10.861587343791555,7.703168121655917,5.236179260713105
25,1926.0,3.3285306122449003,6.185086011770055,7.637639765554565,11.966777378815065,15.947663971248828,18.32376204346849,20.141550668782536,19.334683894785314,16.20448414576425,12.158680078508288,7.428153526970986,4.360827947060622
26,1927.0,4.110874649204874,6.628566142460714,9.125871623181718,12.537545643632999,15.790718576709796,18.29971375807941,20.052163797114826,18.684970442184856,16.84102253452863,13.175494011976005,8.866442970822332,4.648827044025139
27,1928.0,3.8357623022846834,5.204108048511604,8.60274168685316,11.588802289740169,15.936164504068563,17.794606047230065,20.210492567117843,19.343605595667796,15.933879052655717,12.395849457291167,8.05995003747191,5.052724377533289
28,1929.0,4.092870275791626,4.995847877051343,10.712257477243142,13.431073373087893,16.46177339901474,18.931424486612876,20.322351861562616,19.649025956649673,17.11858469945353,13.086644125105678,8.903563150074309,7.318580332409996
29,1930.0,4.512046281851275,8.259366562824516,9.637313816127378,13.839974312869188,16.48781162016888,19.226078631605716,20.478320433436473,19.64510660700172,17.316923489932858,12.75996973865199,9.396426705370127,6.2787859741978185
30,1931.0,4.35552515090543,6.0420325040128535,7.4191130643227945,12.212757242757194,15.877863128491573,19.569118758703027,21.068519927898947,19.695728765457055,17.540911722141818,13.10484197218707,8.565446369817941,5.782164556962037
31,1932.0,5.370986119743102,6.429472228133665,7.49110194585449,12.718632640201605,16.32042348008383,19.072579223504665,20.375249471458755,19.79969184677929,16.958407699037554,12.406952636282371,8.142179125528935,5.074571352502668
32,1933.0,4.993148184494602,4.711404238463102,8.551626032245332,12.098672166568369,15.760601888276868,19.033786235456397,20.051330412268356,19.05865077762061,17.07248407643301,12.694961993243163,8.424722222222211,6.2394997447677865
33,1934.0,4.989110161259001,5.5714379344588325,9.132695273877722,13.182226377952636,17.00460539263914,18.93182373817027,20.52916948142249,19.31779630373638,16.172322381930005,13.0191083070451,9.105914072775116,5.778116591928324
34,1935.0,4.841756841445578,6.7171118983121385,9.99726895980107,12.39502799087703,15.39325557390581,18.904692307692347,20.97946761685175,20.084770797962605,17.08990467937606,13.010990911106145,8.488645665670282,5.13956081081085
35,1936.0,4.458528547439131,5.468101045296242,10.472458910034488,12.794319603191608,16.521419020918575,18.46364125753654,19.750819707869923,19.175511199822406,16.616110734463142,12.740416082281302,8.922808437576654,7.575942232192996
36,1937.0,5.592019273868248,6.787060653188174,8.885501432664746,13.128389291200302,17.069255365746756,19.23908971553604,20.397327890555964,20.33578212919191,17.173526558891414,13.22886966824644,9.22146903985962,6.450261344055177
37,1938.0,4.4818142344723615,6.604865483686337,10.29299734244492,12.942421371731674,16.090451355964248,18.78414366729675,20.365757748621345,20.144446594427148,17.23952004740261,13.457134171057891,8.541534716342086,5.683617689705182
38,1939.0,4.927932412790712,5.380321454812696,8.752787424602378,12.198514598540035,16.05823497267744,18.303034571062614,19.600972633135992,19.0410625583566,16.843022366660186,12.471840046929845,8.352514285714259,6.379168771527019
39,1940.0,3.702696163905844,7.017799136069126,10.076729948805427,13.238990884036442,16.619677487799695,19.2938287046851,20.277942501609118,19.546531188871946,17.245949764521164,13.814109935602561,9.238310436249707,7.877475301866085
40,1941.0,4.387462330025723,5.501640838650878,8.243281391556394,13.32682114409843,16.598438856729334,18.7909053201081,20.577193747728046,19.524307891332423,16.86410081485681,13.306079380445205,8.93552791262134,6.485635231726993
41,1942.0,3.178870825234145,4.200731534090948,8.961670508955457,13.273343977292862,15.923828359526688,18.69082922535205,20.291558280028358,19.486215874163715,16.656773476569715,13.0928048780487,8.691906293987511,5.360130554283116
42,1943.0,5.082472443937677,7.5249527231467574,9.349147973609835,13.40686912373069,16.438276571856207,19.198396102679347,20.465023589356427,19.912353955180965,16.96807292687699,13.152771618625236,8.74491112991961,6.205257459095296
43,1944.0,4.141894301177948,5.418551201843959,7.406390236016774,11.596301789456625,16.31255690072633,18.510370310478624,19.798310546874955,19.45216305606082,16.747202987101005,12.678241853981433,8.19503224617646,4.0364801670146315
44,1945.0,4.29266690404132,6.648953158268245,10.740200425682835,13.059602695991446,15.721841964762284,18.29048261178132,20.08060210827222,19.831375478229152,17.195160268356325,13.146541714725085,8.914115618661242,4.925031084503814
45,1946.0,4.664575848303425,6.524073950142241,10.713500999333771,13.651589590585061,15.928576846965663,18.565801223747236,20.192014436796967,19.05952046583312,16.831469496021164,12.69437385236865,8.834432058427815,6.17225693685822
46,1947.0,4.563840436075324,5.084465790360689,8.503607190860127,13.01530677424768,16.11587731092428,18.23464483627198,19.711211449991357,19.96477391304342,17.250290368271834,13.749375912408674,8.122487908686352,5.968745297632259
47,1948.0,4.471756939742729,6.307827211588227,9.368629561123225,13.908740752653554,15.992129217059214,17.931242424242395,18.42945897352071,17.86855840648212,15.959049797642107,12.533686897334094,9.505230612244876,6.922936432637565
48,1949.0,5.442712923380454,7.031352824578814,9.473693516699397,13.450476421973706,16.711023144453275,18.85234790874524,20.09092867400671,19.265260819483277,16.883595658073258,13.904956109550547,9.671228232678788,7.082822649572682
49,1950.0,6.249910906298017,7.332297443841932,9.260645358617476,12.663527542372824,16.582597402597433,18.847468126593668,19.673810892587028,19.100947955390318,16.724867439276125,13.921147594812043,8.96297938680062,6.0668632218845016
50,1951.0,5.255233017377571,6.67493091196206,8.879904612570227,12.78553804064616,16.474398178269396,18.70479834539826,20.455056736663604,20.00315873437916,17.420828909759095,13.293135120044647,8.488640197789428,6.320564211907504
51,1952.0,5.87816862646984,6.851916272115652,8.66068343084776,13.622818958049761,16.57332055878354,19.6821573448064,20.948178770949667,20.253156766300904,17.26410497807581,12.837707149464697,8.606430536451153,6.220041802136559
52,1953.0,6.107575862867729,6.599044644922507,9.857251758736012,12.48019051991275,16.388551074342182,19.456701007325975,20.651116102280564,19.876886129334594,17.50700777047219,13.839946295618246,9.362522579824441,6.526869353219548
53,1954.0,5.370670702179194,8.209365580943118,9.503291782645514,14.236437975600923,16.309618403574472,19.538723173378344,20.876432485084607,20.199944574454985,18.178639208813266,14.059104878985778,10.03229357798166,7.059748389995524
54,1955.0,4.536238604389421,5.884100989423394,8.902358320162545,13.360048681082299,16.402138741385105,18.42540178068298,20.89871000796993,20.444606508193,17.60672869850191,13.368087196071412,8.34495019543564,6.0078705932323855
55,1956.0,4.887197466385167,5.868687308688494,9.398828691785631,12.866261977097377,16.917819496268663,19.41327289632741,20.672716512363767,20.021778411792685,17.65777117925095,14.141241328047577,9.124754857804637,7.480299668635623
56,1957.0,5.121285189718478,8.594569187400436,10.34624984735619,13.885819732034104,16.73447432465321,20.03116965483605,21.238442834336265,20.40446564409532,17.760529523809485,13.508628601225356,9.944216835016842,7.781540983606555
57,1958.0,4.142751546391768,5.378351800554027,7.790503703703723,12.532580815550425,16.82573392554991,18.65697062552836,20.33515103169546,20.07528884569695,17.346803637957525,13.344559847293983,9.468506169909837,5.809345435272311
58,1959.0,4.693597708746429,6.3386623564820255,9.892579893475403,13.781274336283195,16.975879302736093,19.68046413968395,21.141196076245706,20.63902732116532,17.58353334871909,13.476856230787448,8.606819075712862,6.954591557017574
59,1960.0,4.558066883321092,5.528024587580101,7.550798028523443,13.399188199602486,16.232011039366714,19.307098246706047,20.582211477822145,20.218602299340052,17.732837385197186,13.63055807271522,9.44954748028794,5.115228252599509
60,1961.0,4.28919370795409,7.324870265433951,9.99121770121767,12.616548313717725,16.013689406654137,19.532555270430294,20.55618933969756,20.158255392058077,17.444876574823333,13.473739039665979,8.557046044098577,5.176818623875528
61,1962.0,4.520554893785993,6.852004215174622,8.35281656089452,13.385915111378672,16.76182655717999,18.78113556778385,20.135696279116697,20.039934479934423,17.247186493506415,14.059904275686042,9.313128362797826,5.632206060606065
62,1963.0,4.195536231884041,6.994194429273627,10.801895126196635,14.110640286987701,17.041092972973086,19.30121189270712,20.629828391441247,20.22222087378642,18.33822500564204,15.235950842372464,10.988788604261417,5.63657849490806
63,1964.0,4.117085846044717,5.0731783299835325,8.149427998907008,12.954085238138584,16.660041856232933,18.955651461349326,20.593745874587494,19.303218828335314,16.815518836748115,12.64776512592877,8.938508824709174,5.568474997177994
64,1965.0,5.635420891079905,6.000959277720282,8.132605838730882,13.058531121109922,16.46514486638544,18.66812150055988,20.04882641509425,19.634705264163482,17.077294323824326,13.728808955223837,9.6673666906401,7.0114757887437875
65,1966.0,4.76018056089127,6.9687788554801,10.22149445248433,13.247420501489112,16.483154807692323,19.251702414157904,20.88950087565669,19.976274161735645,17.460195665261896,13.800129429892127,9.969555154474964,6.488216470588268
66,1967.0,5.468112718828162,6.500429045949452,10.104081125827808,12.865300460829483,15.612368033842209,18.57356287976439,20.141078603832995,19.712668925277494,17.105807192042825,13.707801349105479,9.114183250833454,5.837358110377263
67,1968.0,4.991247412982139,6.4525049532974785,10.374670112782008,13.439788553707343,15.957379654005274,19.19384709537704,20.416071496301836,19.855932138037357,17.43261631893421,13.883386222133021,9.352530761209657,5.5576227208976
68,1969.0,5.291657468727023,6.189524167057685,8.265102518490812,13.3315886976048,16.79452860219073,18.926244021382363,20.82982988375387,20.374397890699857,17.63459925897029,13.416751168108162,9.404079868258538,5.609520594965688
69,1970.0,5.03843902907033,7.781099774354978,9.369742661448127,13.379377638166263,16.975427618673972,19.485554575739705,20.82759972353876,20.70013741223671,17.895733510041705,13.70272273105749,10.020100301984497,6.88870097456621
70,1971.0,5.137168586578885,6.716106277481514,8.717070028011173,12.7533305329973,16.02325039753062,18.89057375514785,20.37251494732848,20.083166538609188,17.349765290222134,13.80557450183413,9.130800204918058,7.182160108855876
71,1972.0,5.3041843309365895,6.887471066475362,10.52299913982606,13.172570473005198,16.50291263993877,18.925262602016318,20.5571942028985,19.974500342566294,17.346463620981293,13.195441251142492,9.00978696477539,6.306094813424072
72,1973.0,4.570315945367793,6.28042155548105,10.04654931944214,12.295112103843538,15.98996122724205,19.099297324754446,20.503600994086852,19.804638323769726,16.86042375144667,13.082674173761824,8.45740392006149,5.568512746298571
73,1974.0,5.609328262541668,6.922767950051978,10.28772340794725,13.08902023799187,16.014989557953353,18.565929520811512,20.03525883392224,19.44708767517065,16.583926806953365,12.673575638506898,9.138123842028302,6.398539896258683
74,1975.0,5.395239674904582,5.965711492689562,8.512841140529513,11.867636811692638,16.317762350936942,18.510202616055253,20.30692068429236,19.712357344135253,16.820265502654948,13.00409355643895,8.881021391404914,5.467818181818157
75,1976.0,4.836452991452994,7.7649465482877265,9.381960465746007,13.064553442029021,15.961618049225192,18.744096650192166,20.23133809347181,19.243529966965475,16.539421001926733,12.126176703644955,7.9476019134775315,5.070201603395429
76,1977.0,4.6822197021990055,8.534174747575722,11.1472051615485,13.940707627543341,16.465534087496277,19.167058764741114,20.251661257606496,19.914791083462962,17.453510513395177,14.098669163820595,10.511249565720851,7.616062773142609
77,1978.0,4.771511659807961,6.114037803951369,10.357646615123528,13.432782403027321,16.24559055118111,18.817642857142825,20.11265026531595,19.41128305967942,17.04437311935802,13.55171541174035,9.67953056768552,6.645106196901567
78,1979.0,4.753034772416482,7.153484112527782,11.079609414629182,13.61940128296507,16.504454265159275,19.013588149989673,19.802482953949383,19.40895695009643,17.356847231341614,14.065124886466796,10.086024428212184,8.233209843158424
79,1980.0,4.979318284018333,6.281881740084094,9.116293961815984,13.18399466274037,16.38087458441072,19.003607864960138,20.705418277845858,20.103081216320263,17.521676835268728,12.91105279218798,9.205625400897956,6.341843841642234
80,1981.0,4.583740188044531,6.289864781807029,9.402308161309993,13.3991425818883,15.83352745132423,18.891674746584386,20.215417784934665,19.51713636776594,16.73104294478527,12.222304381098109,8.68590739808756,4.886878485130113
81,1982.0,5.0984827935222405,7.070645587637267,10.525347425912772,13.11578329113925,16.78558014414769,18.565842330413552,20.05663513513515,19.595609393263167,17.270232328767005,13.439325727324581,9.864941190736022,7.607159549311423
82,1983.0,4.885353746037034,5.773403354226641,8.892466717544298,11.882334973697612,15.58269427402869,18.318797953964093,20.556178454089615,20.21715434225638,16.89191678779068,12.697216185837421,8.250123517786575,4.463643437464257
83,1984.0,4.452273093087732,6.921735537190072,8.675267735797723,12.524097574221617,15.873409504734134,18.493350751741723,19.820473394837354,19.541677935434613,16.163853004501764,13.054761422348239,8.826338088598032,6.432248995983945
84,1985.0,3.889184160305334,6.134261168384897,10.189214460185621,14.025050239001049,16.832000980872962,18.356982953985632,20.041871497197718,19.286351697958356,16.66275909475462,13.326135063792353,8.818284873454989,6.0266975729478975
85,1986.0,5.03944111092057,5.775728960173007,10.033503852356189,13.101970065819105,16.302550486837305,18.54546373150485,19.378172033118616,18.88429621254947,16.011419460817375,12.608621104319091,8.365340657019122,5.7715425725737965
86,1987.0,4.131203832752612,6.65417024633995,8.689170975374637,13.4067162995595,16.46325435416843,18.879648859012974,20.075811996418906,19.269041108460325,17.015158715251722,12.464569074163801,9.054269340974201,5.905610383536038
87,1988.0,4.782631625286132,6.312601633232696,9.180134109758237,12.894954899186438,16.39417800954568,18.779295787139606,20.12169422973211,19.472792560537602,16.385494609419307,12.618592228234164,8.27940633108455,5.521556346381934
88,1989.0,5.062000987735647,5.590777910753978,9.55259088581669,12.691319628081525,15.521347269624549,17.672678556117532,19.014404906907927,18.20090578746787,15.787576474872534,12.279364542207164,8.445801121876512,4.755914817036619
89,1990.0,5.082821405953146,6.349571093307455,9.448339262613208,12.4419632495165,15.356688217229669,18.64563540397884,19.85143832798495,19.572173401663353,16.741830537634446,12.342820490056818,8.475331215547017,4.675121222185323
90,1991.0,4.396765307029235,6.795441906653422,9.458248399025882,12.62670193525054,15.794068978003198,18.37291086224165,20.275713888631376,19.71456936663189,16.734983941605837,12.523889839895231,7.6030409792442875,5.335118974984734
91,1992.0,4.107743441171722,6.1798555102041215,8.770767165636219,11.945280716029295,15.660696290256757,17.976853638593617,19.031462765957407,18.60086376762354,15.631249782419458,10.983990639906363,6.4849247002398,3.726553691658101
92,1993.0,4.323474239280754,5.047416080491491,8.706767623095978,12.28688454706927,16.164791517537576,17.84161721201247,19.225433706216705,18.736506566604206,15.49225319396049,11.572689592577623,6.732941429801901,5.523954081632684
93,1994.0,5.174909877433303,6.203901260305123,10.528094384143467,13.503214487832425,16.24214136424089,18.91352851128967,20.49344635528628,19.64960096250254,16.79419965045751,12.537648311854314,9.030352847742204,6.6618207395498255
94,1995.0,4.271585564990198,6.584010744564769,8.625990236512086,11.558283525549308,15.077252198917435,17.877975611835833,19.89438643656227,19.54066643034379,16.027838650865945,12.461767705382387,7.436210462897914,4.110660244360903
95,1996.0,4.379539934402985,6.231893806938454,8.49908799266727,12.67139950734418,15.966425956434051,18.643509548851398,19.738638409602373,19.396606491261807,15.925939166502069,12.658215277063805,8.325220405068796,5.637106605299173
96,1997.0,4.309312931034503,6.80968934911242,9.682282013387818,11.388090592334493,15.580037640055995,18.201156732891707,19.620106459116084,19.399099890230467,16.61014161631418,12.005690380663435,7.991615440339418,5.1697690476190346
97,1998.0,5.259016792406908,7.1114364053036665,8.798212540716593,12.598425081433154,16.490572149426352,18.376890763183695,20.154578263043796,19.5091456426923,17.034498939554684,12.199428361363847,7.8144413793103205,4.880476356860006
98,1999.0,5.338158529485145,6.758324129852758,8.97442577962573,12.439207342511516,15.603061224489773,18.32239680538043,20.180463271051956,19.350290373212346,16.718484439647412,12.668717062231355,9.106734269885237,5.2527913372293105
99,2000.0,4.57751557259224,6.935025291047767,9.563367829923756,12.884475868181427,16.287652995317274,18.405791771077528,19.56377198750609,19.392884194580056,16.129155088572393,12.110546108861941,6.779798491070547,4.201017991345915
100,2001.0,3.6921132075471395,5.691724248754632,8.4963541253864,12.312797080755274,15.986647641696276,17.82260055754686,19.46235412962665,19.09642367497072,15.694379781655607,12.276406670252761,8.618257170172058,4.842038757932899
101,2002.0,4.553304591180698,6.053257863546564,8.042885059239877,12.573309241888346,15.392052493031894,18.920279225324744,20.26939122227457,19.09972175175424,16.069369153075538,10.834163716432144,7.282242474454587,4.61709419063733
102,2003.0,4.891351416613039,5.2368635138446695,9.33301708706267,12.494506973330083,16.148519489027148,18.7994029728176,20.716007868742608,20.109987164127926,16.489593232225854,12.62163682864455,8.35934262755352,5.567492724423495
103,2004.0,4.461379536869775,6.331268104015815,10.682313690085342,13.318844631370478,16.223083770069035,18.465812787296255,19.789179369918607,19.205597254799773,16.71379709628574,12.95329978764657,8.818954607977966,5.909354764901017
104,2005.0,4.975489143123972,6.110435881238187,8.573847187105013,12.796787391546635,15.747258180654528,18.703734853316263,20.534565340221146,19.55777034283362,17.104473504855974,12.908594961240297,8.611039202905316,4.393886792452831
105,2006.0,5.147750930724876,5.059391145317409,8.051611754904194,12.998901707779863,16.059819936179935,19.051291631574937,20.98286721413066,19.340572443742644,16.065106486355145,12.078331108144175,8.532720848056544,5.956135519801963
106,2007.0,4.334063411351229,5.903216850167577,10.583710772179227,12.51533988337714,16.34708483249382,18.727290150412404,20.029954263312693,19.81167900823698,16.599486132380473,12.963098789261267,8.488278749534812,5.250846577664735
107,2008.0,4.2973177496037955,6.0634113310361535,8.775107712020478,12.247251162045208,15.670118053324689,18.80350451467266,20.126207344816468,19.263804221372776,16.51352228103123,12.556785243741762,8.7010431621143,4.992656485265603
108,2009.0,4.6402452646915915,6.810772855017322,9.373913115432375,12.915887417218592,16.588821040404948,18.72353794829021,20.234640967498063,19.936207370500703,17.29480599106601,11.996910649819515,9.694495699026351,4.906678097345116
109,2010.0,4.42246470965673,5.5741380147237125,9.606949785024705,13.138648494246379,15.831954258545784,19.350813628899864,21.082551604078567,20.32500971201762,17.422487716576203,13.140443737293385,8.387113525458027,4.534345014601613
110,2011.0,4.225563408887814,5.7883814345991755,9.511097364630132,13.2055963614725,15.96448458904113,19.368776742581147,21.16673810768434,20.830789566755065,17.929109607577928,13.365214213010153,9.276194159737061,6.266517551369881
111,2012.0,5.096118577682171,5.687470872632171,11.014219634739591,13.120036434296889,16.802378351943947,19.25737014582995,21.40957716177078,20.468096557514798,17.21422090729796,12.400719367589033,8.428258756647756,5.396387358353274
112,2013.0,4.458267281865395,5.531724653325614,8.09875544024109,12.162257359125329,16.374579005151663,19.515376426503366,21.077832575692653,20.324425872725804,17.52044634124676,12.799955271565658,8.099161630695434,4.923899924020452
113,2014.0,4.488211957020863,5.963876113122612,9.050874435056,12.947073869247689,16.396213746523866,19.011128470494697,20.69472375413646,19.962911662935173,17.671818181818384,13.966609668566797,8.206551837630268,6.4405705996131495
114,2015.0,4.7400018294913995,6.105537330316713,9.968973243831263,12.549658722593357,15.865506669321366,19.035209009541155,19.731299881470225,19.429927368102963,17.129020353618937,13.325427104077619,8.72364712269276,6.670801595937585
115,2016.0,4.293419428354377,7.354861999809006,10.350424573509722,13.183139017788173,16.148750730851802,19.974040015769845,21.104367144977957,20.543866948045622,17.878759856630968,13.64384004181916,9.635926288323576,4.935378047271362
116,2017.0,4.787897903726721,7.439765602109555,9.874982346018095,13.042401902497051,16.1499840764332,19.550175841742544,21.248474797074,20.099345395405727,17.620341747169558,13.417535159141467,8.892525496216678,5.337643179875446
117,2018.0,4.766499318933638,6.441088324873125,8.916960016278392,12.371959660080005,17.728141336915098,19.621846520298437,21.385955184992486,20.484739066131663,17.97730223559777,12.996147739801744,7.883048011917051,5.603795630343323
118,2019.0,4.958971971971977,6.164102884515225,8.934313293463447,13.254099778504617,15.909904346902184,19.185661591250543,20.789237798323132,20.48423828764917,18.21001456582655,12.989469416126193,9.11196190713305,7.807812202097249
